[32.0, 70.00000000000003, 35.0, 70.00000000000003, 35.0, 78.00000000000003, 32.0, 78.00000000000003]c
[35.0, 70.00000000000003, 39.5, 70.00000000000003, 39.5, 78.00000000000003, 35.0, 78.00000000000003]h
[39.5, 70.00000000000003, 42.5, 70.00000000000003, 42.5, 78.00000000000003, 39.5, 78.00000000000003]e
[42.5, 70.00000000000003, 48.0, 70.00000000000003, 48.0, 78.00000000000003, 42.5, 78.00000000000003]m
[48.0, 70.00000000000003, 51.0, 70.00000000000003, 51.0, 78.00000000000003, 48.0, 78.00000000000003]o
[51.0, 70.00000000000003, 54.5, 70.00000000000003, 54.5, 78.00000000000003, 51.0, 78.00000000000003]l
[54.5, 70.00000000000003, 59.0, 70.00000000000003, 59.0, 80.00000000000003, 54.5, 80.00000000000003]y
[59.0, 70.00000000000003, 63.5, 70.00000000000003, 63.5, 78.00000000000003, 59.0, 78.00000000000003]t
[63.5, 70.00000000000003, 66.0, 70.00000000000003, 66.0, 78.00000000000003, 63.5, 78.00000000000003]i
[66.0, 70.00000000000003, 69.0, 70.00000000000001, 69.0, 78.00000000000003, 66.0, 78.00000000000003]c
[74.0, 70.00000000000001, 78.0, 70.00000000000001, 78.0, 78.00000000000001, 74.0, 78.00000000000001] 
[78.0, 70.00000000000001, 81.0, 70.00000000000001, 81.0, 78.00000000000001, 78.0, 78.00000000000001]a
[81.0, 70.00000000000001, 85.0, 70.00000000000001, 85.0, 78.00000000000001, 81.0, 78.00000000000001]c
[85.0, 70.00000000000001, 88.0, 70.00000000000001, 88.0, 78.00000000000001, 85.0, 78.00000000000001]a
[88.0, 70.00000000000001, 90.5, 70.00000000000001, 90.5, 78.00000000000001, 88.0, 78.00000000000001]c
[90.5, 70.00000000000001, 93.0, 70.00000000000001, 93.0, 78.00000000000001, 90.5, 78.00000000000001]i
[93.0, 70.00000000000001, 97.5, 70.00000000000001, 97.5, 78.00000000000001, 93.0, 78.00000000000001]i
[102.5, 70.00000000000001, 107.0, 70.00000000000001, 107.0, 78.00000000000001, 102.5, 78.00000000000001]n
[107.0, 70.00000000000001, 110.0, 70.00000000000001, 110.0, 78.00000000000001, 107.0, 78.00000000000001] 
[110.0, 70.00000000000001, 114.0, 70.00000000000001, 114.0, 78.00000000000001, 110.0, 78.00000000000001]K
[114.0, 70.00000000000001, 117.0, 70.00000000000001, 117.0, 78.00000000000001, 114.0, 78.00000000000001]o
[117.0, 70.00000000000001, 121.5, 70.00000000000001, 121.5, 78.0, 117.0, 78.00000000000001]b
[121.5, 70.00000000000001, 126.0, 70.0, 126.0, 78.0, 121.5, 78.0]e
[126.0, 70.0, 130.0, 70.0, 130.0, 78.0, 126.0, 78.0]n
[130.0, 70.0, 133.5, 70.0, 133.5, 78.0, 130.0, 78.0]h
[133.5, 70.0, 138.0, 70.0, 138.0, 78.0, 133.5, 78.0]a
[143.0, 70.0, 147.0, 70.0, 147.0, 78.0, 143.0, 78.0]v
[147.0, 70.0, 151.0, 70.0, 151.0, 78.0, 147.0, 78.0]n
[151.0, 70.0, 155.0, 70.0, 155.0, 78.0, 151.0, 78.0] 
[155.0, 70.0, 158.0, 70.0, 158.0, 78.0, 155.0, 78.0]a
[158.0, 70.0, 163.5, 70.0, 163.5, 78.0, 158.0, 78.0]b
[163.5, 70.0, 166.0, 70.0, 166.0, 78.0, 163.5, 78.0]d
[166.0, 70.0, 170.5, 70.0, 170.5, 78.0, 166.0, 78.0]o
[170.5, 70.0, 173.5, 70.0, 173.5, 78.0, 170.5, 78.0]m
[173.5, 70.0, 178.0, 70.0, 178.0, 78.0, 173.5, 78.0]i
[178.0, 70.0, 182.5, 70.0, 182.5, 80.0, 178.0, 80.0]n
[182.5, 70.0, 186.0, 69.99999999999999, 186.0, 78.0, 182.5, 78.0]o
[186.0, 69.99999999999999, 190.5, 69.99999999999999, 190.5, 77.99999999999999, 186.0, 78.0]h
[190.5, 69.99999999999999, 193.5, 69.99999999999999, 193.5, 77.99999999999999, 190.5, 77.99999999999999]y
[193.5, 69.99999999999999, 197.5, 69.99999999999999, 197.5, 77.99999999999999, 193.5, 77.99999999999999]s
[197.5, 69.99999999999999, 200.5, 69.99999999999999, 200.5, 77.99999999999999, 197.5, 77.99999999999999]t
[200.5, 69.99999999999999, 205.0, 69.99999999999999, 205.0, 77.99999999999999, 200.5, 77.99999999999999]e
[205.0, 69.99999999999999, 208.0, 69.99999999999999, 208.0, 77.99999999999999, 205.0, 77.99999999999999]r
[208.0, 69.99999999999999, 213.5, 69.99999999999999, 213.5, 77.99999999999999, 208.0, 77.99999999999999]o
[213.5, 69.99999999999999, 218.0, 69.99999999999999, 218.0, 79.99999999999999, 213.5, 79.99999999999999]t
[223.0, 69.99999999999999, 227.0, 69.99999999999999, 227.0, 77.99999999999999, 223.0, 77.99999999999999]o
[227.0, 69.99999999999999, 230.5, 69.99999999999999, 230.5, 77.99999999999999, 227.0, 77.99999999999999]m
[230.5, 69.99999999999999, 236.0, 69.99999999999999, 236.0, 77.99999999999997, 230.5, 77.99999999999999]y
[236.0, 69.99999999999999, 240.0, 69.99999999999997, 240.0, 77.99999999999997, 236.0, 77.99999999999997] 
[240.0, 69.99999999999997, 243.5, 69.99999999999997, 243.5, 77.99999999999997, 240.0, 77.99999999999997]r
[243.5, 69.99999999999997, 246.5, 69.99999999999997, 246.5, 77.99999999999997, 243.5, 77.99999999999997]u
[246.5, 69.99999999999997, 250.5, 69.99999999999997, 250.5, 77.99999999999997, 246.5, 77.99999999999997]m
[250.5, 69.99999999999997, 254.5, 69.99999999999997, 254.5, 77.99999999999997, 250.5, 77.99999999999997]b
[254.5, 69.99999999999997, 258.0, 69.99999999999997, 258.0, 77.99999999999997, 254.5, 77.99999999999997]l
[258.0, 69.99999999999997, 263.5, 69.99999999999997, 263.5, 77.99999999999997, 258.0, 77.99999999999997]e
[263.5, 69.99999999999997, 267.5, 69.99999999999997, 267.5, 77.99999999999997, 263.5, 77.99999999999997]-
[267.5, 69.99999999999997, 271.0, 69.99999999999997, 271.0, 77.99999999999997, 267.5, 77.99999999999997]b
[271.0, 69.99999999999997, 274.0, 69.99999999999997, 274.0, 77.99999999999997, 271.0, 77.99999999999997]u
[32.0, 95.0, 34.257425742574256, 95.0, 34.257425742574256, 99.61538461538461, 32.0, 99.61538461538461]m
[34.257425742574256, 95.0, 36.13861386138614, 95.0, 36.13861386138614, 99.61538461538461, 34.257425742574256, 99.61538461538461]b
[36.13861386138614, 95.0, 38.396039603960396, 95.0, 38.396039603960396, 100.0, 36.13861386138614, 100.0]l
[38.396039603960396, 95.0, 40.65346534653465, 95.0, 40.65346534653465, 99.61538461538461, 38.396039603960396, 99.61538461538461]e
[40.65346534653465, 95.0, 42.910891089108915, 95.0, 42.910891089108915, 99.61538461538461, 40.65346534653465, 99.61538461538461]d
[42.910891089108915, 95.0, 44.79207920792079, 95.0, 44.79207920792079, 99.61538461538461, 42.910891089108915, 99.61538461538461]o
[44.79207920792079, 95.0, 46.67326732673267, 95.0, 46.67326732673267, 99.61538461538461, 44.79207920792079, 99.61538461538461]g
