[33.43288963393694, 147.07542662161654, 36.803377342049004, 121.29481738503206, 64.56711036606306, 124.9245733783835, 61.196622657950996, 150.705182614968]簡
[40.1354443376611, 108.33513595077922, 52.14170290173965, 85.27326795851783, 77.86455566233889, 98.66486404922082, 65.85829709826034, 121.72673204148221]稱
[61.95863153457273, 73.44234568538701, 81.14484718343175, 55.89557592353407, 100.04136846542724, 76.55765431461302, 80.85515281656822, 94.10442407646596]孩
[92.83763670974281, 48.969841549261204, 116.87739303235132, 39.065796115722264, 127.16236329025716, 64.03015845073881, 103.12260696764864, 73.93420388427774]右
[130.4194340484677, 35.54226993970428, 156.3978006255261, 34.48185964742291, 157.58056595153224, 63.45773006029572, 131.60219937447386, 64.51814035257709]毒
[169.72456178377698, 36.68431915355562, 194.49154283483847, 44.59612360111127, 186.275438216223, 70.31568084644435, 161.50845716516147, 62.40387639888871]空
[207.6048268116005, 51.075698422481906, 228.15731259249264, 67.00037512959992, 210.39517318839944, 89.92430157751807, 189.84268740750736, 73.99962487040004]等
[237.50355475818986, 77.307474212194, 251.34946235463605, 99.31408328380417, 228.4964452418101, 113.69252578780595, 214.65053764536395, 91.68591671619578]派
[256.468693655373, 111.95469674950165, 261.9291434358964, 137.374836170724, 235.531306344627, 143.04530325049828, 230.07085656410362, 117.62516382927595]述
[263.1548925439393, 152.6248242821656, 259.5677799948874, 178.3761858686999, 230.8451074560607, 174.37517571783434, 234.43222000511258, 148.62381413130004]鬼
[255.34607978572888, 192.55824393688556, 243.1463587122219, 215.51835730177623, 216.65392021427118, 201.44175606311438, 228.8536412877781, 178.4816426982237]某
[234.69624786657587, 226.46126389857054, 215.36319025402472, 243.84611026975767, 195.30375213342418, 221.53873610142944, 214.6368097459753, 204.15388973024233]邊
[202.28501782651287, 250.1380684893366, 178.1628453457461, 259.83965572071986, 167.7149821734872, 233.86193151066334, 191.83715465425396, 224.16034427928008]調
[164.46273990427073, 263.57141195011917, 138.47637631076134, 264.41337821187204, 137.53726009572932, 235.4285880498808, 163.52362368923872, 234.58662178812796]境
[124.97762318089909, 261.35965231171355, 100.2780339299193, 253.23990534318773, 109.02237681910097, 226.64034768828645, 133.72196607008075, 234.76009465681227]介
