[42.52686491451867, 147.6994507169955, 44.681684645719216, 129.8288952716259, 73.47313508548133, 133.30054928300456, 71.31831535428078, 151.17110472837416]v
[47.259027957194135, 123.81509503061264, 53.59996415614573, 106.96895220440982, 80.74097204280585, 117.18490496938739, 74.40003584385425, 134.03104779559024]a
[59.17047985987092, 100.06671982175357, 69.97695930879003, 84.43917996673835, 93.82952014012906, 100.93328017824646, 83.02304069120996, 116.56082003326168]u
[75.6687207384051, 78.54628243843062, 89.19176803093038, 66.66658581250094, 108.33127926159487, 88.45371756156939, 94.8082319690696, 100.33341418749909]n
[93.89779514916347, 60.14146229121687, 106.178602209009, 53.41972308481739, 120.1022048508365, 78.85853770878316, 107.82139779099096, 85.58027691518262]t
[110.76866250282461, 49.42518859293993, 121.22470548829318, 46.00887989991564, 130.23133749717536, 73.5748114070601, 119.77529451170678, 76.99112010008436]i
[130.45192292190416, 44.084036748911785, 148.34155346331377, 42.09378071215052, 151.5480770780958, 70.91596325108821, 133.65844653668617, 72.90621928784948]n
[159.3942176032472, 42.99043296319584, 177.24418419139164, 45.30963386051528, 172.60578239675277, 81.00956703680416, 154.7558158086083, 78.69036613948471]g
[182.95619828108372, 46.16220089421496, 192.41919915795785, 49.395096562849986, 183.04380171891626, 76.83779910578501, 173.5808008420421, 73.60490343714999]l
[209.31834558295753, 55.918616458921534, 224.85611418263727, 65.00584634171896, 206.6816544170424, 96.08138354107844, 191.14388581736267, 86.99415365828101]y
[242.45191845084878, 74.8709427871432, 255.21550634805777, 88.94541698656612, 228.5480815491512, 113.12905721285674, 215.78449365194223, 99.05458301343384]p
[252.2713585807981, 91.45755209745695, 257.7998544074814, 100.9673225412871, 232.7286414192019, 115.54244790254299, 227.2001455925186, 106.03267745871284]i
[264.10571863027263, 108.21533420457779, 269.31450798255355, 123.34373509441292, 241.8942813697274, 132.78466579542214, 236.68549201744642, 117.65626490558702]c
[269.5438896070217, 129.79293078511427, 271.2419951774505, 143.68956481899738, 242.45611039297833, 147.20706921488568, 240.7580048225495, 133.31043518100256]t
[270.90316419914035, 154.54748262156437, 268.9419242650777, 173.44598885674174, 240.09683580085965, 170.45251737843557, 242.05807573492228, 151.5540111432582]u
[267.9828311628234, 182.55086993233368, 263.4673285583087, 195.80267117701814, 236.0171688371766, 186.44913006766626, 240.53267144169132, 173.1973288229818]r
[260.5507877481063, 207.06694348672116, 252.3464788304147, 220.80336642659478, 227.44921225189375, 205.9330565132788, 235.6535211695853, 192.19663357340517]e
[244.76201776107064, 227.82285934642607, 236.6846865729479, 236.69735769153718, 215.23798223892942, 217.17714065357387, 223.31531342705216, 208.3026423084628]-
[230.76557116944716, 246.03427621861042, 216.14078619946343, 256.5278773441411, 199.2344288305529, 232.96572378138956, 213.85921380053662, 222.47212265585887]h
[206.67465399102826, 261.4789370292946, 189.0116849495931, 268.48033150763274, 178.3253460089718, 241.52106297070537, 195.98831505040695, 234.51966849236726]u
[175.8352819286204, 269.6850925490613, 157.9927932496796, 272.0611392114544, 154.16471807137967, 243.31490745093868, 172.00720675032045, 240.93886078854558]n
[148.01467760816564, 277.8625103857758, 130.11879825627875, 275.929248317998, 133.98532239183442, 240.1374896142242, 151.8812017437213, 242.07075168200203]g
